"time_day","shoot_C","root_C","seed_C","litter_C","soil_water_mm","mineral_N","cumulative_net_C_gain","cumulative_litter_CO2_C","cumulative_rain_mm","cumulative_irrigation_mm","cumulative_ET_mm","cumulative_drainage_mm","cumulative_N_input","cumulative_N_leaching","temperature_C","rain_rate_mm_day","light_umol_m2_s","net_gain_gC_m2_day","carbon_residual","water_residual","nitrogen_residual"
75.16666666666667,9.95364263579564,4.983625543719597,0,2.6557366700712475,38.19401299990116,3.6706830908539954,10.06236877987742,0.46936393029092077,0,0,41.805987000098824,0,0.15033333333333251,0,30.771507752778373,0,450,0.1349452925212171,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.3516965324811281e-14
76.08333333333333,10.001041545497452,5.010325657684363,0,2.6929542852204125,37.70208795344622,3.666950592246541,10.185919403471749,0.48159791506950766,0,0,42.29791204655377,0,0.15216666666666584,0,30.796667307959225,0,450,0.13464663260093226,-1.2434497875801753e-14,-1.4210854715202004e-14,-1.3933298959045715e-14
77,10.048078779407026,5.0368687069225695,0,2.730242639545311,37.211712884582575,3.663240493706241,10.309192655006704,0.4940025291317845,0,0,42.78828711541741,0,0.1539999999999992,0,30.820383531109044,0,450,0.1343396072679145,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.3489209749195652e-14
77.91666666666667,10.094750469945344,5.063252649466045,0,2.7675996711042883,36.722938718983585,3.6595531938075365,10.432180883317047,0.5065780928013541,0,0,43.2770612810164,0,0.15583333333333255,0,30.84265051704426,0,450,0.1340242400257136,-1.2434497875801753e-14,-1.4210854715202004e-14,-1.2156942119645464e-14
78.83333333333333,10.141052773428155,5.0894754531677115,0,2.8050233080625055,36.23581680305182,3.655889089933735,10.554876451596082,0.5193249169376924,0,0,43.76418319694817,0,0.15766666666666587,0,30.86346272143184,0,450,0.13370054038835202,-1.5987211554602254e-14,-1.4210854715202004e-14,-1.2573275753879898e-14
79.75,10.186981861237479,5.115535091560244,0,2.842511468823936,35.750398894016065,3.6522485789189036,10.677271724512758,0.532243302891081,0,0,44.24960110598392,0,0.15949999999999923,0,30.882814962169792,0,450,0.1333685037703737,-1.5987211554602254e-14,-1.4210854715202004e-14,-1.301736496372996e-14
80.66666666666667,10.23253391096854,5.141429539698577,0,2.880062062119721,35.26673714939827,3.648632057693978,10.799359055244919,0.5453335424580638,0,0,44.73326285060172,0,0.16133333333333258,0,30.90070242067746,0,450,0.13302811141140597,-1.9539925233402755e-14,-1.4210854715202004e-14,-1.3461454173580023e-14
81.58333333333333,10.277705097573932,5.167156769996479,0,2.91767298705304,34.78488411580613,3.6450399239354807,10.9211307724607,0.5585959178372318,0,0,45.21511588419386,0,0.1631666666666659,0,30.91712064309534,0,450,0.13267933033598495,-1.7763568394002505e-14,-1.4210854715202004e-14,-1.2989609388114332e-14
82.5,10.322491584527192,5.19271474806771,0,2.9553421331007215,34.3048927170061,3.641472576715205,11.042579167280774,0.572030701585134,0,0,45.69510728299389,0,0.16499999999999926,0,30.932065541394042,0,450,0.13232211334941757,-1.7763568394002505e-14,-1.4210854715202004e-14,-1.3433698597964394e-14
83.41666666666667,10.366889515028403,5.2181014285823615,0,2.9930673800719343,33.8268162412299,3.637930417149185,11.16369648025483,0.5856381565721154,0,0,46.17318375877009,0,0.1668333333333326,0,30.94553339439219,0,450,0.13195639907048165,-1.5987211554602254e-14,-1.4210854715202004e-14,-1.2989609388114332e-14
84.33333333333333,10.410895003274822,5.243314751149314,0,3.030846598024433,33.35070832766661,3.6344138490442237,11.284474888386475,0.5994185359378913,0,0,46.649291672333376,0,0.16866666666666594,0,30.957520848682975,0,450,0.13158211200178627,-1.5987211554602254e-14,-1.4210854715202004e-14,-1.429412144204889e-14
85.25,10.454504125820025,5.26835263623587,0,3.0686776471389083,32.876622952090976,3.630923279540244,11.404906492241478,0.6133720830466604,0,0,47.12337704790901,0,0.1704999999999993,0,30.968024919469126,0,450,0.13119916263864034,-1.5987211554602254e-14,-1.4210854715202004e-14,-1.5626389071599078e-14
86.16666666666667,10.497712913045437,5.293212981135876,0,3.1065583775521355,32.40461441157817,3.6274591197466446,11.524983303175027,0.6274990314415664,0,0,47.59538558842181,0,0.17233333333333264,0,30.977042991306114,0,450,0.13080744761729718,-1.0658141036401503e-14,-1.4210854715202004e-14,-1.607047828144914e-14
87.08333333333333,10.540517340768659,5.317893655997904,0,3.144486629149712,31.934737308253823,3.6240217853708367,11.64469723071461,0.6417996047983223,0,0,48.06526269174616,0,0.17416666666666597,0,30.98457281875337,0,450,0.1304068499034608,-1.5987211554602254e-14,-1.4210854715202004e-14,-1.559863349598345e-14
